ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,anomaly,anomaly_score
2722.69745,6,428,43,53,2,0.000637,34,149,4,1,82,1,197,0,-0.27557586065273104
2722.698724,6,40,43,53,2,0.000407,34,94,4,1,82,1,142,0,-0.2830457545215001
2731.706323,3,428,25,1177,1,0,0,0,3,1,48,0,0,0,-0.24947842073793325
2746.050521,3,429,25,1177,1,3.000923,0,0,3,2,104,0,0,0,-0.25203790905567025
2745.712888,6,109,43,53,2,0.335775,34,149,4,1,82,1,197,0,-0.2814653839820719
2746.049356,6,493,43,53,2,0.000532,34,94,4,1,82,1,142,0,-0.2874525925955338
2755.049766,3,429,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2504747281665083
2769.066512,3,430,25,1177,1,2.997781,0,0,3,2,104,0,0,0,-0.24914232448059515
2769.064295,6,63,43,53,2,0.000629,34,149,4,1,82,1,197,0,-0.28668141651343876
2769.06545,6,514,43,53,2,0.000452,34,94,4,1,82,1,142,0,-0.2868984196775679
2778.062645,3,430,25,1177,1,0,0,0,3,1,48,0,0,0,-0.24829073833152115
2792.069859,3,431,25,1177,1,3.007646,0,0,3,2,104,0,0,0,-0.23878239429074077
2738.489878,11,5,46,133,0,0,0,0,0,1,184,0,0,0,-0.24011163935479057
2792.067809,6,233,43,53,2,0.000578,34,149,4,1,82,1,197,0,-0.29549894612748395
2792.068903,6,70,43,53,2,0.000471,34,94,4,1,82,1,142,0,-0.2954725385058165
2742.861307,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.23757150531030474
2801.076487,3,431,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2462425386201365
2747.865303,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.26276755421223746
2815.185372,3,432,25,1177,1,2.995409,0,0,3,2,104,0,0,0,-0.24731465364429522
2815.080719,6,128,43,53,2,0.103093,34,149,4,1,82,1,197,0,-0.29099209055833514
2815.184367,6,134,43,53,2,0.000484,34,94,4,1,82,1,142,0,-0.3026918925382596
2824.179352,3,432,25,1177,1,0,0,0,3,1,48,0,0,0,-0.24042539528015106
2777.208396,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.27195133095636026
2777.26185,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.2820003155818035
2778.263121,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.2828620771627894
2780.235645,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.27228059232841584
2780.574413,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.27777618045391467
2780.741634,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.2923772138444717
2782.741254,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.2923569205767993
2838.543555,3,433,25,1177,1,3.000568,0,0,3,2,104,0,0,0,-0.24624759354263626
2784.738644,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.29292397802190767
2784.762409,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.28309999654372925
2786.06239,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.2638287963238451
2838.193274,6,179,43,53,2,0.237093,34,50,4,1,82,1,98,0,-0.28391709422171124
2838.430946,6,58,43,53,2,0.111997,34,94,4,1,82,1,142,0,-0.2836881978081323
2847.542559,3,433,25,1177,1,0,0,0,3,1,48,0,0,0,-0.23728546295117192
2861.549825,3,434,25,1177,1,3.007879,0,0,3,2,104,0,0,0,-0.23268899361200507
2861.54798,6,510,43,53,2,0.00041,34,50,4,1,82,1,98,0,-0.24979345866686709
2861.548901,6,465,43,53,2,0.000484,34,94,4,1,82,1,142,0,-0.2805233281973368
2870.555857,3,434,25,1177,1,0,0,0,3,1,48,0,0,0,-0.2373499245637684
2884.562046,3,435,25,1177,1,2.998703,0,0,3,2,104,0,0,0,-0.2437794970189695
2884.560136,6,83,43,53,2,0.000434,34,50,4,1,82,1,98,0,-0.2807073197183134
2884.561057,6,498,43,53,2,0.00052,34,94,4,1,82,1,142,0,-0.27807834639491663
2893.569028,3,435,25,1177,1,0,0,0,3,1,48,0,0,0,-0.23540923778908834
2838.989035,7,6,49,136,0,0,0,0,0,1,72,0,0,0,-0.23526147192514857
2843.993248,10,6,52,136,0,0,0,0,0,1,72,0,0,0,-0.260584287619376
762.552641,11,6,42,136,0,2085.216004,1320,1320,0,55,3960,55,3960,1,0.0663199817649558
2907.71172,3,436,25,1177,1,3.001691,0,0,3,2,104,0,0,0,-0.23792540389200356
2658.52094,11,7,45,135,0,194.740652,88,96,0,5,328,4,288,0,-0.08024433493531702
2907.584024,6,188,43,53,2,0.096893,34,149,4,1,82,1,197,0,-0.2881668450268564
2907.681491,6,482,43,53,2,0.02971,34,94,4,1,82,1,142,0,-0.2765888606430976
2663.528369,11,6,45,136,0,194.736325,120,120,0,5,360,5,360,0,-0.07667435721946181
2916.711939,3,436,25,1177,1,0,0,0,3,1,48,0,0,0,-0.23483095372702556
2930.719867,3,437,25,1177,1,3.007164,0,0,3,2,104,0,0,0,-0.22862189847650377
2930.717488,6,257,43,53,2,0.000656,34,149,4,1,82,1,197,0,-0.29108585809368764
2930.718742,6,473,43,53,2,0.000607,34,94,4,1,82,1,142,0,-0.28032429965443817
2939.725782,3,437,25,1177,1,0,0,0,3,1,48,0,0,0,-0.231936892446594
2953.86431,3,438,25,1177,1,2.995432,0,0,3,2,104,0,0,0,-0.23496618078176285
2902.648404,11,1,46,131,0,0,0,0,0,1,72,0,0,0,-0.26928328290530906
2902.762442,12,2,55,130,0,0,0,0,0,1,72,0,0,0,-0.2799807037764797
2902.76259,12,2,50,130,0,0,0,0,0,1,72,0,0,0,-0.2802202796402041
2903.022403,9,2,57,130,0,0,0,0,0,1,72,0,0,0,-0.2742881719523268
2903.262892,12,2,56,130,0,0,0,0,0,1,72,0,0,0,-0.27883030516737894
2903.674367,9,2,60,130,0,0,0,0,0,1,72,0,0,0,-0.2603847615659002
2953.730247,6,320,43,53,2,0.102738,34,149,4,1,82,1,197,0,-0.2758437519794936
2953.833539,6,528,43,53,2,0.03023,34,94,4,1,82,1,142,0,-0.2698243077298175
2962.868562,3,438,25,1177,1,0,0,0,3,1,48,0,0,0,-0.22788989746593652
2908.294164,10,2,53,130,0,0,0,0,0,1,72,0,0,0,-0.289504953612538
2908.294276,10,2,54,130,0,0,0,0,0,1,72,0,0,0,-0.2900556018254286
2908.796852,10,2,51,130,0,0,0,0,0,1,72,0,0,0,-0.28920889870241456
2910.292865,10,2,59,130,0,0,0,0,0,1,72,0,0,0,-0.27006686181323586
2912.696437,11,6,42,136,0,0.000259,24,24,0,1,72,1,72,0,-0.20104161677463722
2917.263076,12,6,44,136,0,0.000294,24,16,0,1,72,1,64,0,-0.19746315005616366
2922.264448,11,6,45,136,0,0.000247,24,24,0,1,72,1,72,0,-0.20308240678467426
2977.347562,3,439,25,1177,1,2.996306,0,0,3,2,104,0,0,0,-0.23335497891074508
2976.873849,6,87,43,53,2,0.310671,34,149,4,1,82,1,197,0,-0.2710074905180596
2977.185122,6,519,43,53,2,0.161855,34,94,4,1,82,1,142,0,-0.2562795921405683
2986.342683,3,439,25,1177,1,0,0,0,3,1,48,0,0,0,-0.22569164012534065
3000.348968,3,440,25,1177,1,3.007906,0,0,3,2,104,0,0,0,-0.2213168445680616
3000.346928,6,223,43,53,2,0.000609,34,149,4,1,82,1,197,0,-0.2875649868367132
3000.34806,6,479,43,53,2,0.000468,34,94,4,1,82,1,142,0,-0.27569125798181776
3009.355477,3,440,25,1177,1,0,0,0,3,1,48,0,0,0,-0.22434889431757327
3023.362477,3,441,25,1177,1,2.99794,0,0,3,2,104,0,0,0,-0.23045944501485005
3023.360285,6,190,43,53,2,0.000642,34,149,4,1,82,1,197,0,-0.28655861653967213
3023.361477,6,100,43,53,2,0.000455,34,94,4,1,82,1,142,0,-0.29276516173129963
